2015-02-10 00:00:17,0
2015-02-11 00:00:16,30
2015-02-12 00:00:14,68
2015-02-13 00:00:14,68
2015-02-14 00:00:11,79
2015-02-15 00:00:13,90
2015-02-16 00:00:16,95
2015-02-17 00:00:15,102
2015-02-18 00:00:18,108
2015-02-19 00:00:13,116
2015-02-20 00:00:09,125
2015-02-21 00:00:30,129
2015-02-22 00:00:22,133
2015-02-23 00:00:17,138
2015-02-24 00:00:17,138
2015-02-25 00:00:17,141
2015-02-26 00:00:10,143
2015-02-27 00:00:24,143
2015-02-28 00:00:15,148
2015-03-01 00:00:17,151
2015-03-02 00:00:18,151
2015-03-03 00:00:16,157
2015-03-04 00:00:22,159
2015-03-05 00:00:26,161
2015-03-06 00:00:12,161
2015-03-07 00:00:15,163
2015-03-08 00:00:16,166
2015-03-09 00:00:12,166
2015-03-10 00:00:19,169
2015-03-17 09:46:05,183
2015-04-01 14:57:03,191
2015-04-02 00:00:06,192
2015-04-03 00:00:14,192
2015-04-04 00:00:16,192
2015-04-05 00:00:07,193
2015-04-06 00:00:07,196
2015-04-07 00:00:15,196
2015-04-08 00:00:14,200
2015-04-09 00:00:09,204
2015-04-10 00:00:07,204
2015-04-11 00:00:06,206
2015-08-05 18:23:29,279
2015-08-08 12:42:49,280
2015-08-09 00:00:21,280
