2014-10-14 03:14:15,0
2014-10-27 13:54:03,106
2014-11-27 13:55:04,106
2014-11-28 00:00:10,106
2014-11-29 00:00:13,110
2014-11-30 00:00:11,113
2014-12-01 00:00:12,113
2014-12-02 00:00:20,116
2014-12-03 00:00:12,119
2014-12-04 00:00:12,122
2014-12-05 00:00:09,123
2014-12-06 00:00:15,123
2014-12-07 00:00:26,124
2014-12-08 00:00:11,124
2014-12-09 00:00:12,124
2014-12-10 00:00:13,124
2014-12-11 00:00:20,130
2014-12-13 00:00:20,141
2014-12-14 00:00:21,152
2014-12-15 00:00:14,159
2014-12-16 00:00:13,162
2014-12-17 00:00:10,164
2014-12-18 00:00:15,164
2014-12-19 00:00:13,164
2014-12-20 00:00:10,166
2014-12-21 00:00:14,166
2014-12-22 00:00:19,168
2014-12-23 00:00:16,168
2014-12-24 00:00:28,168
2014-12-25 00:00:11,168
2014-12-26 00:00:10,168
2014-12-27 00:00:16,168
2014-12-28 00:00:21,168
2014-12-29 00:00:10,168
2014-12-30 00:00:14,169
2014-12-31 00:00:23,169
2015-01-01 00:00:14,171
2015-01-02 00:00:14,171
2015-01-03 00:00:14,171
2015-01-04 00:00:13,171
2015-01-05 00:00:10,171
2015-01-06 00:00:15,171
2015-01-07 00:00:17,173
2015-01-08 00:00:21,173
2015-01-09 00:00:18,173
2015-01-10 00:00:14,176
2015-01-11 00:00:21,176
2015-01-12 00:00:10,177
2015-01-13 00:00:16,177
2015-01-14 00:00:15,177
2015-01-15 00:00:18,180
2015-01-16 00:00:20,182
2015-01-17 00:00:16,182
2015-01-18 00:00:21,182
2015-01-19 00:00:15,184
2015-01-20 00:00:13,190
2015-01-21 00:00:14,194
2015-01-22 00:00:20,194
2015-01-23 00:00:17,205
2015-01-24 00:00:30,219
2015-01-25 00:00:20,219
2015-01-26 00:00:13,219
2015-01-27 00:00:09,221
2015-01-28 00:00:20,221
2015-01-29 00:00:24,222
2015-01-30 00:00:13,224
2015-01-31 00:00:18,224
2015-02-01 00:00:12,224
2015-02-02 00:00:16,225
2015-02-03 00:00:11,225
2015-02-04 00:00:14,231
2015-02-05 00:00:12,238
2015-02-06 00:00:14,243
2015-02-07 00:00:11,250
2015-02-08 00:00:13,252
2015-02-09 00:00:12,257
2015-02-10 00:00:17,259
2015-02-11 00:00:16,264
2015-02-12 00:00:14,268
2015-02-13 00:00:14,268
2015-02-14 00:00:11,268
2015-02-15 00:00:13,271
2015-02-16 00:00:16,271
2015-02-17 00:00:15,273
2015-02-18 00:00:18,279
2015-02-19 00:00:13,286
2015-02-20 00:00:09,287
2015-02-21 00:00:30,287
2015-02-22 00:00:22,288
2015-02-23 00:00:17,290
2015-02-24 00:00:17,290
2015-02-25 00:00:17,297
2015-02-26 00:00:10,297
2015-02-27 00:00:24,298
2015-02-28 00:00:15,302
2015-03-01 00:00:17,302
2015-03-02 00:00:18,303
2015-03-03 00:00:16,305
2015-03-04 00:00:22,305
2015-03-05 00:00:26,308
2015-03-06 00:00:12,308
2015-03-07 00:00:15,308
2015-03-08 00:00:16,309
2015-03-09 00:00:12,309
2015-03-10 00:00:19,309
2015-03-17 09:46:05,311
2015-04-01 14:57:03,315
2015-04-02 00:00:06,316
2015-04-03 00:00:14,316
2015-04-04 00:00:16,316
2015-04-05 00:00:07,317
2015-04-06 00:00:07,317
2015-04-07 00:00:15,317
2015-04-08 00:00:14,317
2015-04-09 00:00:09,319
2015-04-10 00:00:07,319
2015-04-11 00:00:06,319
