2014-12-12 00:00:20,0
2014-12-13 00:00:20,22
2014-12-14 00:00:21,22
2014-12-15 00:00:14,37
2014-12-16 00:00:13,44
2014-12-17 00:00:10,48
2014-12-18 00:00:15,50
2014-12-19 00:00:13,52
2014-12-20 00:00:10,52
2014-12-21 00:00:14,55
2014-12-22 00:00:19,58
2014-12-23 00:00:16,58
2014-12-24 00:00:28,58
2014-12-25 00:00:11,58
2014-12-26 00:00:10,58
2014-12-27 00:00:16,59
2014-12-28 00:00:21,61
2014-12-29 00:00:10,63
2014-12-30 00:00:14,63
2014-12-31 00:00:23,63
2015-01-01 00:00:14,68
2015-01-02 00:00:14,68
2015-01-03 00:00:14,70
2015-01-04 00:00:13,72
2015-01-05 00:00:10,72
2015-01-06 00:00:15,72
2015-01-07 00:00:17,75
2015-01-08 00:00:21,75
2015-01-09 00:00:18,76
2015-01-10 00:00:14,79
2015-01-11 00:00:21,82
2015-01-12 00:00:10,82
2015-01-13 00:00:16,83
2015-01-14 00:00:15,83
2015-01-15 00:00:18,88
2015-01-16 00:00:20,90
2015-01-17 00:00:16,90
2015-01-18 00:00:21,91
2015-01-19 00:00:15,92
2015-01-20 00:00:13,100
2015-01-21 00:00:14,107
2015-01-22 00:00:20,107
2015-01-23 00:00:17,116
2015-01-24 00:00:30,130
2015-01-25 00:00:20,130
2015-01-26 00:00:13,132
2015-01-27 00:00:09,132
2015-01-28 00:00:20,134
2015-01-29 00:00:24,134
2015-01-30 00:00:13,136
2015-01-31 00:00:18,136
2015-02-01 00:00:12,136
2015-02-02 00:00:16,138
2015-02-03 00:00:11,138
2015-02-04 00:00:14,145
2015-02-05 00:00:12,152
2015-02-06 00:00:14,158
2015-02-07 00:00:11,165
2015-02-08 00:00:13,167
2015-02-09 00:00:12,173
2015-02-10 00:00:17,176
2015-02-11 00:00:16,181
2015-02-12 00:00:14,184
2015-02-13 00:00:14,184
2015-02-14 00:00:11,184
2015-02-15 00:00:13,185
2015-02-16 00:00:16,186
2015-02-17 00:00:15,186
2015-02-18 00:00:18,192
2015-02-19 00:00:13,205
2015-02-20 00:00:09,206
2015-02-21 00:00:30,206
2015-02-22 00:00:22,206
2015-02-23 00:00:17,208
2015-02-24 00:00:17,208
2015-02-25 00:00:17,212
2015-02-26 00:00:10,212
2015-02-27 00:00:24,216
2015-02-28 00:00:15,216
2015-03-01 00:00:17,217
2015-03-02 00:00:18,219
2015-03-03 00:00:16,223
2015-03-04 00:00:22,225
2015-03-05 00:00:26,225
2015-03-06 00:00:12,226
2015-03-07 00:00:15,226
2015-03-08 00:00:16,226
2015-03-09 00:00:12,228
2015-03-10 00:00:19,228
2015-03-17 09:46:05,231
2015-04-01 14:57:03,233
2015-04-02 00:00:06,233
2015-04-03 00:00:14,234
2015-04-04 00:00:16,235
2015-04-05 00:00:07,235
2015-04-06 00:00:07,236
2015-04-07 00:00:15,236
2015-04-08 00:00:14,236
2015-04-09 00:00:09,237
2015-04-10 00:00:07,237
2015-04-11 00:00:06,239
